bucket_label,candidate_playbook,candidate_rejection_reasons,city,condition_id,covered,event_slug,match_condition_side,match_playbook,match_reason,outcome,price,public_playbook,side,size,timestamp_utc,trade_type
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.04500002337420703,asymmetric_paired_accumulation,buy,1.497377,2026-03-28T14:39:05+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045,asymmetric_paired_accumulation,buy,4.0,2026-03-28T14:39:07+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045,asymmetric_paired_accumulation,buy,5.0,2026-03-28T14:39:09+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045000008681897026,asymmetric_paired_accumulation,buy,1.151822,2026-03-28T14:39:15+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.04500000477504295,asymmetric_paired_accumulation,buy,1.047111,2026-03-28T14:39:15+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.04500003537043456,asymmetric_paired_accumulation,buy,1.130888,2026-03-28T14:39:15+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,no,0.954,asymmetric_paired_accumulation,buy,6.17,2026-03-28T14:39:15+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045000008681897026,asymmetric_paired_accumulation,buy,1.151822,2026-03-28T14:39:15+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045,asymmetric_paired_accumulation,buy,5.2356,2026-03-28T14:39:15+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,no,0.954,asymmetric_paired_accumulation,buy,3.83,2026-03-28T14:39:17+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.04500003537043456,asymmetric_paired_accumulation,buy,1.130888,2026-03-28T14:39:17+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045000008681897026,asymmetric_paired_accumulation,buy,1.151822,2026-03-28T14:39:17+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045000016465729875,asymmetric_paired_accumulation,buy,1.214644,2026-03-28T14:39:17+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045000008152470766,asymmetric_paired_accumulation,buy,4.293177,2026-03-28T14:39:17+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.045,asymmetric_paired_accumulation,buy,5.0,2026-03-28T14:39:19+00:00,buy
22°C,,[],Mexico City,0x547fee7ce34ec6a2bb35972ce79f57d3fbf8907208e62b1f0575631e0fde1fb4,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.0450000112796118,asymmetric_paired_accumulation,buy,2.659666,2026-03-28T14:39:19+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000367389211,paired_under_par,buy,10.887636,2026-03-28T14:39:59+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000367389211,paired_under_par,buy,10.887636,2026-03-28T14:39:59+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000367389211,paired_under_par,buy,10.887636,2026-03-28T14:39:59+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000367389211,paired_under_par,buy,10.887636,2026-03-28T14:39:59+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,no,0.6906192104888129,paired_under_par,buy,138.71824,2026-03-28T14:39:59+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000006107866671,paired_under_par,buy,1.146063,2026-03-28T14:39:59+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000044500002,paired_under_par,buy,44.943818,2026-03-28T14:39:59+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000001844562414,paired_under_par,buy,2.168536,2026-03-28T14:40:01+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000001405266094,paired_under_par,buy,2.134827,2026-03-28T14:40:01+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000734020915,paired_under_par,buy,5.449436,2026-03-28T14:40:01+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000073462653,paired_under_par,buy,54.449436,2026-03-28T14:40:01+00:00,buy
23°C,,[],Mexico City,0x9815d8a0a736bd3f2bd05e1d0c0b7fd7872aedaa1ef65754f080af06c14455dd,True,highest-temperature-in-mexico-city-on-april-1-2026,False,False,missing_quote_pair,yes,0.11000000380342528,paired_under_par,buy,2.629209,2026-03-28T14:40:01+00:00,buy
